 1BVN_r/1EAW_r         241         108      130140       23760        8076
 1BVN_r/1EWY_l         241          58       69890       12760        5708
 1BVN_r/1EWY_r         241         169      203645       37180       12804
 1BVN_r/1F34_l         241         128      154240       28160        6230
 1BVN_r/1F34_r         241         155      186775       34100       29531
 1BVN_r/1FC2_l         241         237      285585       52140       15370
 1BVN_r/1FC2_r         241          89      107245       19580       11940
 1BVN_r/1FQJ_l         241         129      155445       28380       15796
 1BVN_r/1FQJ_r         241         178      214490       39160       10981
 1BVN_r/1GCQ_l         241          49       59045       10780        5520
 1BVN_r/1GCQ_r         241         162      195210       35640        2689
 1BVN_r/1H1V_l         241         342      412110       75240       69919
 1BVN_r/1H1V_r         241         210      253050       46200       20767
 1BVN_r/1KXQ_l         241          85      102425       18700        8758
 1BVN_r/1KXQ_r         241         245      295225       53900        4910
 1BVN_r/1M10_l         241         239      287995       52580        5365
 1BVN_r/1M10_r         241         149      179545       32780        7778
 1BVN_r/1MAH_l         241          55       66275       12100       10935
 1BVN_r/1MAH_r         241         202      243410       44440       15419
 1BVN_r/1PPE_l         241          31       37355        6820        6550
 1BVN_r/1PPE_r         241         100      120500       22000        5933
 1BVN_r/1SBB_l         241         162      195210       35640        5714
 1BVN_r/1SBB_r         241         210      253050       46200        7721
 1BVN_r/1TMQ_l         241          75       90375       16500        5869
 1BVN_r/1TMQ_r         241         237      285585       52140        6234
 1BVN_r/1UDI_l         241          62       74710       13640         488
 1BVN_r/1UDI_r         241         123      148215       27060        7927
 1BVN_r/2PCC_l         241          69       83145       15180        8015
 1BVN_r/2PCC_r         241         128      154240       28160       15069
 1BVN_r/2SIC_l         241         108      130140       23760        6819
 1BVN_r/2SIC_r         241         116      139780       25520        5043
 1CGI_l/1AK4_l          59         143       42185       24310       10357
 1CGI_l/1AK4_r          59          86       25370       14620        4144
 1CGI_l/1AVX_l          59         104       30680       17680        2601
 1CGI_l/1AVX_r          59          98       28910       16660        4265
 1CGI_l/1AY7_l          59          62       18290       10540        3133
 1CGI_l/1AY7_r          59          72       21240       12240        6284
 1CGI_l/1B6C_l          59         208       61360       35360       15323
 1CGI_l/1B6C_r          59          86       25370       14620        5805
 1CGI_l/1BUH_l          59         106       31270       18020       12253
 1CGI_l/1BUH_r          59         162       47790       27540       13893
 1CGI_l/1BVN_l          59          55       16225        9350        6081
 1CGI_l/1BVN_r          59         241       71095       40970        6390
 1CGI_l/1CGI_l          59          59       17405       10030        6618
 1CGI_l/1CGI_r          59         107       31565       18190        4206
 1CGI_l/1D6R_l          59          71       20945       12070        8134
 1CGI_l/1D6R_r          59         108       31860       18360        5307
 1CGI_l/1DFJ_l          59         209       61655       35530        5271
 1CGI_l/1DFJ_r          59          94       27730       15980       10631
 1CGI_l/1E6E_l          59          83       24485       14110        5657
 1CGI_l/1E6E_r          59         226       66670       38420       19527
 1CGI_l/1E96_l          59         137       40415       23290        4262
 1CGI_l/1E96_r          59         125       36875       21250        5410
 1CGI_l/1EAW_l          59          56       16520        9520        8615
 1CGI_l/1EAW_r          59         108       31860       18360        6309
 1CGI_l/1EWY_l          59          58       17110        9860        4388
 1CGI_l/1EWY_r          59         169       49855       28730        9909
 1CGI_l/1F34_l          59         128       37760       21760        4620
 1CGI_l/1F34_r          59         155       45725       26350       22848
 1CGI_l/1FC2_l          59         237       69915       40290       11648
 1CGI_l/1FC2_r          59          89       26255       15130        8940
 1CGI_l/1FQJ_l          59         129       38055       21930       12640
 1CGI_l/1FQJ_r          59         178       52510       30260        7858
 1CGI_l/1GCQ_l          59          49       14455        8330        4341
 1CGI_l/1GCQ_r          59         162       47790       27540        2040
 1CGI_l/1H1V_l          59         342      100890       58140       53767
 1CGI_l/1H1V_r          59         210       61950       35700       16001
 1CGI_l/1KXQ_l          59          85       25075       14450        6769
 1CGI_l/1KXQ_r          59         245       72275       41650        3949
 1CGI_l/1M10_l          59         239       70505       40630        3871
 1CGI_l/1M10_r          59         149       43955       25330        5901
 1CGI_l/1MAH_l          59          55       16225        9350        8371
 1CGI_l/1MAH_r          59         202       59590       34340       11944
 1CGI_l/1PPE_l          59          31        9145        5270        5041
 1CGI_l/1PPE_r          59         100       29500       17000        4561
 1CGI_l/1SBB_l          59         162       47790       27540        4552
 1CGI_l/1SBB_r          59         210       61950       35700        5871
 1CGI_l/1TMQ_l          59          75       22125       12750        4349
 1CGI_l/1TMQ_r          59         237       69915       40290        4772
 1CGI_l/1UDI_l          59          62       18290       10540         337
 1CGI_l/1UDI_r          59         123       36285       20910        6172
 1CGI_l/2PCC_l          59          69       20355       11730        6131
 1CGI_l/2PCC_r          59         128       37760       21760       11710
 1CGI_l/2SIC_l          59         108       31860       18360        5205
 1CGI_l/2SIC_r          59         116       34220       19720        3900
 1CGI_r/1AK4_l         107         143       76505       19305        7815
 1CGI_r/1AK4_r         107          86       46010       11610        3522
 1CGI_r/1AVX_l         107         104       55640       14040        2139
 1CGI_r/1AVX_r         107          98       52430       13230        3720
 1CGI_r/1AY7_l         107          62       33170        8370        2313
 1CGI_r/1AY7_r         107          72       38520        9720        4868
 1CGI_r/1B6C_l         107         208      111280       28080       11904
 1CGI_r/1B6C_r         107          86       46010       11610        4845
 1CGI_r/1BUH_l         107         106       56710       14310        9760
 1CGI_r/1BUH_r         107         162       86670       21870       11407
 1CGI_r/1BVN_l         107          55       29425        7425        4743
 1CGI_r/1BVN_r         107         241      128935       32535        5261
 1CGI_r/1CGI_l         107          59       31565        7965        5202
 1CGI_r/1CGI_r         107         107       57245       14445        3398
 1CGI_r/1D6R_l         107          71       37985        9585        6301
 1CGI_r/1D6R_r         107         108       57780       14580        4309
 1CGI_r/1DFJ_l         107         209      111815       28215        4056
 1CGI_r/1DFJ_r         107          94       50290       12690        8242
 1CGI_r/1E6E_l         107          83       44405       11205        4744
 1CGI_r/1E6E_r         107         226      120910       30510       15465
 1CGI_r/1E96_l         107         137       73295       18495        3527
 1CGI_r/1E96_r         107         125       66875       16875        4221
 1CGI_r/1EAW_l         107          56       29960        7560        6842
 1CGI_r/1EAW_r         107         108       57780       14580        5128
 1CGI_r/1EWY_l         107          58       31030        7830        3488
 1CGI_r/1EWY_r         107         169       90415       22815        7321
 1CGI_r/1F34_l         107         128       68480       17280        3637
 1CGI_r/1F34_r         107         155       82925       20925       18466
 1CGI_r/1FC2_l         107         237      126795       31995        8532
 1CGI_r/1FC2_r         107          89       47615       12015        7124
 1CGI_r/1FQJ_l         107         129       69015       17415       10043
 1CGI_r/1FQJ_r         107         178       95230       24030        6538
 1CGI_r/1GCQ_l         107          49       26215        6615        3346
 1CGI_r/1GCQ_r         107         162       86670       21870        1765
 1CGI_r/1H1V_l         107         342      182970       46170       42661
 1CGI_r/1H1V_r         107         210      112350       28350       12321
 1CGI_r/1KXQ_l         107          85       45475       11475        5476
 1CGI_r/1KXQ_r         107         245      131075       33075        2676
 1CGI_r/1M10_l         107         239      127865       32265        3579
 1CGI_r/1M10_r         107         149       79715       20115        4760
 1CGI_r/1MAH_l         107          55       29425        7425        6666
 1CGI_r/1MAH_r         107         202      108070       27270        8950
 1CGI_r/1PPE_l         107          31       16585        4185        4052
 1CGI_r/1PPE_r         107         100       53500       13500        3366
 1CGI_r/1SBB_l         107         162       86670       21870        3313
 1CGI_r/1SBB_r         107         210      112350       28350        4923
 1CGI_r/1TMQ_l         107          75       40125       10125        3530
 1CGI_r/1TMQ_r         107         237      126795       31995        3224
 1CGI_r/1UDI_l         107          62       33170        8370         299
 1CGI_r/1UDI_r         107         123       65805       16605        5204
 1CGI_r/2PCC_l         107          69       36915        9315        4985
 1CGI_r/2PCC_r         107         128       68480       17280        9192
 1CGI_r/2SIC_l         107         108       57780       14580        4400
 1CGI_r/2SIC_r         107         116       62060       15660        3309
 1D6R_l/1AK4_l          71         143       50765       30745       13005
 1D6R_l/1AK4_r          71          86       30530       18490        5468
 1D6R_l/1AVX_l          71         104       36920       22360        3413
 1D6R_l/1AVX_r          71          98       34790       21070        5231
 1D6R_l/1AY7_l          71          62       22010       13330        3739
 1D6R_l/1AY7_r          71          72       25560       15480        7966
 1D6R_l/1B6C_l          71         208       73840       44720       19467
 1D6R_l/1B6C_r          71          86       30530       18490        7444
 1D6R_l/1BUH_l          71         106       37630       22790       15615
 1D6R_l/1BUH_r          71         162       57510       34830       17522
 1D6R_l/1BVN_l          71          55       19525       11825        7672
 1D6R_l/1BVN_r          71         241       85555       51815        8159
 1D6R_l/1CGI_l          71          59       20945       12685        8304
 1D6R_l/1CGI_r          71         107       37985       23005        5280
 1D6R_l/1D6R_l          71          71       25205       15265       10284
 1D6R_l/1D6R_r          71         108       38340       23220        6842
 1D6R_l/1DFJ_l          71         209       74195       44935        6504
 1D6R_l/1DFJ_r          71          94       33370       20210       13639
 1D6R_l/1E6E_l          71          83       29465       17845        7295
 1D6R_l/1E6E_r          71         226       80230       48590       24685
 1D6R_l/1E96_l          71         137       48635       29455        5613
 1D6R_l/1E96_r          71         125       44375       26875        6657
 1D6R_l/1EAW_l          71          56       19880       12040       10919
 1D6R_l/1EAW_r          71         108       38340       23220        8057
 1D6R_l/1EWY_l          71          58       20590       12470        5563
 1D6R_l/1EWY_r          71         169       59995       36335       12275
 1D6R_l/1F34_l          71         128       45440       27520        5817
 1D6R_l/1F34_r          71         155       55025       33325       28997
 1D6R_l/1FC2_l          71         237       84135       50955       14451
 1D6R_l/1FC2_r          71          89       31595       19135       11275
 1D6R_l/1FQJ_l          71         129       45795       27735       16014
 1D6R_l/1FQJ_r          71         178       63190       38270        9937
 1D6R_l/1GCQ_l          71          49       17395       10535        5301
 1D6R_l/1GCQ_r          71         162       57510       34830        2661
 1D6R_l/1H1V_l          71         342      121410       73530       67942
 1D6R_l/1H1V_r          71         210       74550       45150       19975
 1D6R_l/1KXQ_l          71          85       30175       18275        8531
 1D6R_l/1KXQ_r          71         245       86975       52675        4842
 1D6R_l/1M10_l          71         239       84845       51385        4869
 1D6R_l/1M10_r          71         149       52895       32035        7365
 1D6R_l/1MAH_l          71          55       19525       11825       10663
 1D6R_l/1MAH_r          71         202       71710       43430       14752
 1D6R_l/1PPE_l          71          31       11005        6665        6397
 1D6R_l/1PPE_r          71         100       35500       21500        5824
 1D6R_l/1SBB_l          71         162       57510       34830        5779
 1D6R_l/1SBB_r          71         210       74550       45150        7520
 1D6R_l/1TMQ_l          71          75       26625       16125        5459
 1D6R_l/1TMQ_r          71         237       84135       50955        5746
 1D6R_l/1UDI_l          71          62       22010       13330         469
 1D6R_l/1UDI_r          71         123       43665       26445        7998
 1D6R_l/2PCC_l          71          69       24495       14835        7883
 1D6R_l/2PCC_r          71         128       45440       27520       14636
 1D6R_l/2SIC_l          71         108       38340       23220        6460
 1D6R_l/2SIC_r          71         116       41180       24940        5144
 1D6R_r/1AK4_l         108         143       77220       12870        5628
 1D6R_r/1AK4_r         108          86       46440        7740        2068
 1D6R_r/1AVX_l         108         104       56160        9360        1284
 1D6R_r/1AVX_r         108          98       52920        8820        2194
 1D6R_r/1AY7_l         108          62       33480        5580        1713
 1D6R_r/1AY7_r         108          72       38880        6480        3224
 1D6R_r/1B6C_l         108         208      112320       18720        8117
 1D6R_r/1B6C_r         108          86       46440        7740        2985
 1D6R_r/1BUH_l         108         106       57240        9540        6477
 1D6R_r/1BUH_r         108         162       87480       14580        7132
 1D6R_r/1BVN_l         108          55       29700        4950        3212
 1D6R_r/1BVN_r         108         241      130140       21690        3276
 1D6R_r/1CGI_l         108          59       31860        5310        3571
 1D6R_r/1CGI_r         108         107       57780        9630        2199
 1D6R_r/1D6R_l         108          71       38340        6390        4270
 1D6R_r/1D6R_r         108         108       58320        9720        2790
 1D6R_r/1DFJ_l         108         209      112860       18810        2952
 1D6R_r/1DFJ_r         108          94       50760        8460        5670
 1D6R_r/1E6E_l         108          83       44820        7470        2984
 1D6R_r/1E6E_r         108         226      122040       20340       10329
 1D6R_r/1E96_l         108         137       73980       12330        2171
 1D6R_r/1E96_r         108         125       67500       11250        2993
 1D6R_r/1EAW_l         108          56       30240        5040        4556
 1D6R_r/1EAW_r         108         108       58320        9720        3455
 1D6R_r/1EWY_l         108          58       31320        5220        2298
 1D6R_r/1EWY_r         108         169       91260       15210        5404
 1D6R_r/1F34_l         108         128       69120       11520        2539
 1D6R_r/1F34_r         108         155       83700       13950       12050
 1D6R_r/1FC2_l         108         237      127980       21330        6479
 1D6R_r/1FC2_r         108          89       48060        8010        4837
 1D6R_r/1FQJ_l         108         129       69660       11610        6588
 1D6R_r/1FQJ_r         108         178       96120       16020        4340
 1D6R_r/1GCQ_l         108          49       26460        4410        2320
 1D6R_r/1GCQ_r         108         162       87480       14580        1000
 1D6R_r/1H1V_l         108         342      184680       30780       28480
 1D6R_r/1H1V_r         108         210      113400       18900        8625
 1D6R_r/1KXQ_l         108          85       45900        7650        3568
 1D6R_r/1KXQ_r         108         245      132300       22050        2224
 1D6R_r/1M10_l         108         239      129060       21510        2037
 1D6R_r/1M10_r         108         149       80460       13410        3287
 1D6R_r/1MAH_l         108          55       29700        4950        4443
 1D6R_r/1MAH_r         108         202      109080       18180        6572
 1D6R_r/1PPE_l         108          31       16740        2790        2682
 1D6R_r/1PPE_r         108         100       54000        9000        2482
 1D6R_r/1SBB_l         108         162       87480       14580        2434
 1D6R_r/1SBB_r         108         210      113400       18900        2922
 1D6R_r/1TMQ_l         108          75       40500        6750        2400
 1D6R_r/1TMQ_r         108         237      127980       21330        2720
 1D6R_r/1UDI_l         108          62       33480        5580         203
 1D6R_r/1UDI_r         108         123       66420       11070        3128
 1D6R_r/2PCC_l         108          69       37260        6210        3161
 1D6R_r/2PCC_r         108         128       69120       11520        6193
 1D6R_r/2SIC_l         108         108       58320        9720        2666
 1D6R_r/2SIC_r         108         116       62640       10440        2020
 1DFJ_l/1AK4_l         209         143      149435       18590        7919
 1DFJ_l/1AK4_r         209          86       89870       11180        3096
 1DFJ_l/1AVX_l         209         104      108680       13520        2032
 1DFJ_l/1AVX_r         209          98      102410       12740        3305
 1DFJ_l/1AY7_l         209          62       64790        8060        2498
 1DFJ_l/1AY7_r         209          72       75240        9360        4619
 1DFJ_l/1B6C_l         209         208      217360       27040       11509
 1DFJ_l/1B6C_r         209          86       89870       11180        4532
 1DFJ_l/1BUH_l         209         106      110770       13780        9286
 1DFJ_l/1BUH_r         209         162      169290       21060       10800
 1DFJ_l/1BVN_l         209          55       57475        7150        4612
 1DFJ_l/1BVN_r         209         241      251845       31330        4867
 1DFJ_l/1CGI_l         209          59       61655        7670        5020
 1DFJ_l/1CGI_r         209         107      111815       13910        3307
 1DFJ_l/1D6R_l         209          71       74195        9230        6168
 1DFJ_l/1D6R_r         209         108      112860       14040        4029
 1DFJ_l/1DFJ_l         209         209      218405       27170        4121
 1DFJ_l/1DFJ_r         209          94       98230       12220        8057
 1DFJ_l/1E6E_l         209          83       86735       10790        4289
 1DFJ_l/1E6E_r         209         226      236170       29380       14954
 1DFJ_l/1E96_l         209         137      143165       17810        3133
 1DFJ_l/1E96_r         209         125      130625       16250        4298
 1DFJ_l/1EAW_l         209          56       58520        7280        6632
 1DFJ_l/1EAW_r         209         108      112860       14040        4781
 1DFJ_l/1EWY_l         209          58       60610        7540        3343
 1DFJ_l/1EWY_r         209         169      176605       21970        7431
 1DFJ_l/1F34_l         209         128      133760       16640        3564
 1DFJ_l/1F34_r         209         155      161975       20150       17497
 1DFJ_l/1FC2_l         209         237      247665       30810        8987
 1DFJ_l/1FC2_r         209          89       93005       11570        7006
 1DFJ_l/1FQJ_l         209         129      134805       16770        9543
 1DFJ_l/1FQJ_r         209         178      186010       23140        6355
 1DFJ_l/1GCQ_l         209          49       51205        6370        3337
 1DFJ_l/1GCQ_r         209         162      169290       21060        1530
 1DFJ_l/1H1V_l         209         342      357390       44460       41111
 1DFJ_l/1H1V_r         209         210      219450       27300       12474
 1DFJ_l/1KXQ_l         209          85       88825       11050        5202
 1DFJ_l/1KXQ_r         209         245      256025       31850        2937
 1DFJ_l/1M10_l         209         239      249755       31070        3032
 1DFJ_l/1M10_r         209         149      155705       19370        4565
 1DFJ_l/1MAH_l         209          55       57475        7150        6415
 1DFJ_l/1MAH_r         209         202      211090       26260        9070
 1DFJ_l/1PPE_l         209          31       32395        4030        3886
 1DFJ_l/1PPE_r         209         100      104500       13000        3338
 1DFJ_l/1SBB_l         209         162      169290       21060        3439
 1DFJ_l/1SBB_r         209         210      219450       27300        4516
 1DFJ_l/1TMQ_l         209          75       78375        9750        3335
 1DFJ_l/1TMQ_r         209         237      247665       30810        3722
 1DFJ_l/1UDI_l         209          62       64790        8060         266
 1DFJ_l/1UDI_r         209         123      128535       15990        4739
 1DFJ_l/2PCC_l         209          69       72105        8970        4697
 1DFJ_l/2PCC_r         209         128      133760       16640        9041
 1DFJ_l/2SIC_l         209         108      112860       14040        3970
 1DFJ_l/2SIC_r         209         116      121220       15080        2951
 1DFJ_r/1AK4_l          94         143       67210       42185       18536
 1DFJ_r/1AK4_r          94          86       40420       25370        6733
 1DFJ_r/1AVX_l          94         104       48880       30680        4229
 1DFJ_r/1AVX_r          94          98       46060       28910        7509
 1DFJ_r/1AY7_l          94          62       29140       18290        5546
 1DFJ_r/1AY7_r          94          72       33840       21240       10499
 1DFJ_r/1B6C_l          94         208       97760       61360       26226
 1DFJ_r/1B6C_r          94          86       40420       25370        9961
 1DFJ_r/1BUH_l          94         106       49820       31270       21369
 1DFJ_r/1BUH_r          94         162       76140       47790       23970
 1DFJ_r/1BVN_l          94          55       25850       16225       10586
 1DFJ_r/1BVN_r          94         241      113270       71095       10812
 1DFJ_r/1CGI_l          94          59       27730       17405       11634
 1DFJ_r/1CGI_r          94         107       50290       31565        7318
 1DFJ_r/1D6R_l          94          71       33370       20945       13870
 1DFJ_r/1D6R_r          94         108       50760       31860        8983
 1DFJ_r/1DFJ_l          94         209       98230       61655        9506
 1DFJ_r/1DFJ_r          94          94       44180       27730       18204
 1DFJ_r/1E6E_l          94          83       39010       24485       10059
 1DFJ_r/1E6E_r          94         226      106220       66670       33496
 1DFJ_r/1E96_l          94         137       64390       40415        7016
 1DFJ_r/1E96_r          94         125       58750       36875        9740
 1DFJ_r/1EAW_l          94          56       26320       16520       14937
 1DFJ_r/1EAW_r          94         108       50760       31860       11055
 1DFJ_r/1EWY_l          94          58       27260       17110        7505
 1DFJ_r/1EWY_r          94         169       79430       49855       17651
 1DFJ_r/1F34_l          94         128       60160       37760        8271
 1DFJ_r/1F34_r          94         155       72850       45725       39578
 1DFJ_r/1FC2_l          94         237      111390       69915       20946
 1DFJ_r/1FC2_r          94          89       41830       26255       15759
 1DFJ_r/1FQJ_l          94         129       60630       38055       21716
 1DFJ_r/1FQJ_r          94         178       83660       52510       13914
 1DFJ_r/1GCQ_l          94          49       23030       14455        7692
 1DFJ_r/1GCQ_r          94         162       76140       47790        3322
 1DFJ_r/1H1V_l          94         342      160740      100890       93424
 1DFJ_r/1H1V_r          94         210       98700       61950       28391
 1DFJ_r/1KXQ_l          94          85       39950       25075       11910
 1DFJ_r/1KXQ_r          94         245      115150       72275        7027
 1DFJ_r/1M10_l          94         239      112330       70505        6677
 1DFJ_r/1M10_r          94         149       70030       43955       10338
 1DFJ_r/1MAH_l          94          55       25850       16225       14555
 1DFJ_r/1MAH_r          94         202       94940       59590       21118
 1DFJ_r/1PPE_l          94          31       14570        9145        8786
 1DFJ_r/1PPE_r          94         100       47000       29500        8087
 1DFJ_r/1SBB_l          94         162       76140       47790        7892
 1DFJ_r/1SBB_r          94         210       98700       61950        9876
 1DFJ_r/1TMQ_l          94          75       35250       22125        7699
 1DFJ_r/1TMQ_r          94         237      111390       69915        8504
 1DFJ_r/1UDI_l          94          62       29140       18290         658
 1DFJ_r/1UDI_r          94         123       57810       36285       10325
 1DFJ_r/2PCC_l          94          69       32430       20355       10475
 1DFJ_r/2PCC_r          94         128       60160       37760       20376
 1DFJ_r/2SIC_l          94         108       50760       31860        8714
 1DFJ_r/2SIC_r          94         116       54520       34220        6712
 1E6E_l/1AK4_l          83         143       59345       25025       10901
 1E6E_l/1AK4_r          83          86       35690       15050        4244
 1E6E_l/1AVX_l          83         104       43160       18200        2618
 1E6E_l/1AVX_r          83          98       40670       17150        4318
 1E6E_l/1AY7_l          83          62       25730       10850        3265
 1E6E_l/1AY7_r          83          72       29880       12600        6317
 1E6E_l/1B6C_l          83         208       86320       36400       15647
 1E6E_l/1B6C_r          83          86       35690       15050        5971
 1E6E_l/1BUH_l          83         106       43990       18550       12664
 1E6E_l/1BUH_r          83         162       67230       28350       14389
 1E6E_l/1BVN_l          83          55       22825        9625        6256
 1E6E_l/1BVN_r          83         241      100015       42175        6420
 1E6E_l/1CGI_l          83          59       24485       10325        6788
 1E6E_l/1CGI_r          83         107       44405       18725        4351
 1E6E_l/1D6R_l          83          71       29465       12425        8250
 1E6E_l/1D6R_r          83         108       44820       18900        5289
 1E6E_l/1DFJ_l          83         209       86735       36575        5483
 1E6E_l/1DFJ_r          83          94       39010       16450       10820
 1E6E_l/1E6E_l          83          83       34445       14525        5947
 1E6E_l/1E6E_r          83         226       93790       39550       19948
 1E6E_l/1E96_l          83         137       56855       23975        4356
 1E6E_l/1E96_r          83         125       51875       21875        5686
 1E6E_l/1EAW_l          83          56       23240        9800        8867
 1E6E_l/1EAW_r          83         108       44820       18900        6523
 1E6E_l/1EWY_l          83          58       24070       10150        4509
 1E6E_l/1EWY_r          83         169       70135       29575       10302
 1E6E_l/1F34_l          83         128       53120       22400        4834
 1E6E_l/1F34_r          83         155       64325       27125       23535
 1E6E_l/1FC2_l          83         237       98355       41475       12110
 1E6E_l/1FC2_r          83          89       36935       15575        9301
 1E6E_l/1FQJ_l          83         129       53535       22575       12957
 1E6E_l/1FQJ_r          83         178       73870       31150        8152
 1E6E_l/1GCQ_l          83          49       20335        8575        4506
 1E6E_l/1GCQ_r          83         162       67230       28350        2102
 1E6E_l/1H1V_l          83         342      141930       59850       55364
 1E6E_l/1H1V_r          83         210       87150       36750       16573
 1E6E_l/1KXQ_l          83          85       35275       14875        7008
 1E6E_l/1KXQ_r          83         245      101675       42875        4096
 1E6E_l/1M10_l          83         239       99185       41825        4028
 1E6E_l/1M10_r          83         149       61835       26075        6065
 1E6E_l/1MAH_l          83          55       22825        9625        8672
 1E6E_l/1MAH_r          83         202       83830       35350       12343
 1E6E_l/1PPE_l          83          31       12865        5425        5221
 1E6E_l/1PPE_r          83         100       41500       17500        4714
 1E6E_l/1SBB_l          83         162       67230       28350        4617
 1E6E_l/1SBB_r          83         210       87150       36750        5956
 1E6E_l/1TMQ_l          83          75       31125       13125        4469
 1E6E_l/1TMQ_r          83         237       98355       41475        4872
 1E6E_l/1UDI_l          83          62       25730       10850         365
 1E6E_l/1UDI_r          83         123       51045       21525        6269
 1E6E_l/2PCC_l          83          69       28635       12075        6327
 1E6E_l/2PCC_r          83         128       53120       22400       11971
 1E6E_l/2SIC_l          83         108       44820       18900        5257
 1E6E_l/2SIC_r          83         116       48140       20300        4048
 1E6E_r/1AK4_l         226         143      161590       87945       37054
 1E6E_r/1AK4_r         226          86       97180       52890       14674
 1E6E_r/1AVX_l         226         104      117520       63960        9357
 1E6E_r/1AVX_r         226          98      110740       60270       15982
 1E6E_r/1AY7_l         226          62       70060       38130       11904
 1E6E_r/1AY7_r         226          72       81360       44280       21803
 1E6E_r/1B6C_l         226         208      235040      127920       54708
 1E6E_r/1B6C_r         226          86       97180       52890       21693
 1E6E_r/1BUH_l         226         106      119780       65190       44141
 1E6E_r/1BUH_r         226         162      183060       99630       50911
 1E6E_r/1BVN_l         226          55       62150       33825       21499
 1E6E_r/1BVN_r         226         241      272330      148215       23436
 1E6E_r/1CGI_l         226          59       66670       36285       23839
 1E6E_r/1CGI_r         226         107      120910       65805       15842
 1E6E_r/1D6R_l         226          71       80230       43665       29099
 1E6E_r/1D6R_r         226         108      122040       66420       18604
 1E6E_r/1DFJ_l         226         209      236170      128535       19504
 1E6E_r/1DFJ_r         226          94      106220       57810       38218
 1E6E_r/1E6E_l         226          83       93790       51045       20045
 1E6E_r/1E6E_r         226         226      255380      138990       70830
 1E6E_r/1E96_l         226         137      154810       84255       15061
 1E6E_r/1E96_r         226         125      141250       76875       20673
 1E6E_r/1EAW_l         226          56       63280       34440       31216
 1E6E_r/1EAW_r         226         108      122040       66420       22976
 1E6E_r/1EWY_l         226          58       65540       35670       15898
 1E6E_r/1EWY_r         226         169      190970      103935       35391
 1E6E_r/1F34_l         226         128      144640       78720       16801
 1E6E_r/1F34_r         226         155      175150       95325       82680
 1E6E_r/1FC2_l         226         237      267810      145755       42931
 1E6E_r/1FC2_r         226          89      100570       54735       33146
 1E6E_r/1FQJ_l         226         129      145770       79335       45151
 1E6E_r/1FQJ_r         226         178      201140      109470       29860
 1E6E_r/1GCQ_l         226          49       55370       30135       15897
 1E6E_r/1GCQ_r         226         162      183060       99630        7117
 1E6E_r/1H1V_l         226         342      386460      210330      194831
 1E6E_r/1H1V_r         226         210      237300      129150       58628
 1E6E_r/1KXQ_l         226          85       96050       52275       24313
 1E6E_r/1KXQ_r         226         245      276850      150675       13874
 1E6E_r/1M10_l         226         239      270070      146985       13904
 1E6E_r/1M10_r         226         149      168370       91635       21356
 1E6E_r/1MAH_l         226          55       62150       33825       30508
 1E6E_r/1MAH_r         226         202      228260      124230       43058
 1E6E_r/1PPE_l         226          31       35030       19065       18307
 1E6E_r/1PPE_r         226         100      113000       61500       16020
 1E6E_r/1SBB_l         226         162      183060       99630       16136
 1E6E_r/1SBB_r         226         210      237300      129150       21146
 1E6E_r/1TMQ_l         226          75       84750       46125       15954
 1E6E_r/1TMQ_r         226         237      267810      145755       17415
 1E6E_r/1UDI_l         226          62       70060       38130        1214
 1E6E_r/1UDI_r         226         123      138990       75645       22407
 1E6E_r/2PCC_l         226          69       77970       42435       22059
 1E6E_r/2PCC_r         226         128      144640       78720       42946
 1E6E_r/2SIC_l         226         108      122040       66420       19164
 1E6E_r/2SIC_r         226         116      131080       71340       13861
 1E96_l/1AK4_l         137         143       97955       17160        7870
 1E96_l/1AK4_r         137          86       58910       10320        2924
 1E96_l/1AVX_l         137         104       71240       12480        1806
 1E96_l/1AVX_r         137          98       67130       11760        2814
 1E96_l/1AY7_l         137          62       42470        7440        2238
 1E96_l/1AY7_r         137          72       49320        8640        4356
 1E96_l/1B6C_l         137         208      142480       24960       10856
 1E96_l/1B6C_r         137          86       58910       10320        4054
 1E96_l/1BUH_l         137         106       72610       12720        8921
 1E96_l/1BUH_r         137         162      110970       19440        9634
 1E96_l/1BVN_l         137          55       37675        6600        4361
 1E96_l/1BVN_r         137         241      165085       28920        4340
 1E96_l/1CGI_l         137          59       40415        7080        4722
 1E96_l/1CGI_r         137         107       73295       12840        2772
 1E96_l/1D6R_l         137          71       48635        8520        5707
 1E96_l/1D6R_r         137         108       73980       12960        3564
 1E96_l/1DFJ_l         137         209      143165       25080        3879
 1E96_l/1DFJ_r         137          94       64390       11280        7488
 1E96_l/1E6E_l         137          83       56855        9960        4069
 1E96_l/1E6E_r         137         226      154810       27120       13555
 1E96_l/1E96_l         137         137       93845       16440        2895
 1E96_l/1E96_r         137         125       85625       15000        3823
 1E96_l/1EAW_l         137          56       38360        6720        6104
 1E96_l/1EAW_r         137         108       73980       12960        4446
 1E96_l/1EWY_l         137          58       39730        6960        2970
 1E96_l/1EWY_r         137         169      115765       20280        7305
 1E96_l/1F34_l         137         128       87680       15360        3278
 1E96_l/1F34_r         137         155      106175       18600       16026
 1E96_l/1FC2_l         137         237      162345       28440        8710
 1E96_l/1FC2_r         137          89       60965       10680        6263
 1E96_l/1FQJ_l         137         129       88365       15480        8941
 1E96_l/1FQJ_r         137         178      121930       21360        5339
 1E96_l/1GCQ_l         137          49       33565        5880        3305
